Location,Agegroup,Bin_cml,Cml,Bin,Peak Magnitude,Week1,Week2,Week3,Week4,Week5,Week6,Week7,Week8,Week9,Week10,Week11,Week12,Week13,Week14,Week15,Week16,Week17,Week18,Week19,Week20,Week21,Week22,Week23,Week24,Week25,Week26,Week27,Week28,Week29,Week30,Week31,Week32,Week33,Week34,Week35,Week36,Week37,Week38,Week39,Week40,Week41,Week42,Week43,Week44,Week45,Week46,Week47,Week48,Week49,Week50,Week51,Week52
US National,Overall,[0.0-0.02),0.006925,[0.0-0.01),0.006925,0.590374,0.577216,0.567175,0.558172,0.548476,0.537742,0.52597,0.49723,0.385388,0.242729,0.137812,0.084141,0.043975,0.026316,0.017659,0.01108,0.008657,0.007618,0.007271,0.006925,0.006925,0.006925,0.006925,0.033241,0.448753,0.795014,0.936288,0.97403,0.984418,0.990305,0.994114,0.995499,0.998961,0.998961,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
US National,Overall,[0.02-0.04),0.0,[0.01-0.02),0.0,0.136773,0.146814,0.15651,0.166551,0.176247,0.187327,0.203947,0.246884,0.236842,0.218144,0.140235,0.059903,0.041205,0.018698,0.010042,0.006925,0.002424,0.001039,0.000346,0.000346,0.0,0.0,0.097299,0.45464,0.341066,0.134349,0.037396,0.011427,0.006925,0.004848,0.002078,0.003463,0.0,0.000693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US National,Overall,[0.04-0.06),0.0,[0.02-0.03),0.0,0.080332,0.088296,0.09626,0.12223,0.186634,0.268006,0.270083,0.255886,0.286704,0.174169,0.138158,0.07687,0.034972,0.023892,0.010042,0.004501,0.003116,0.001385,0.000693,0.0,0.000346,0.089335,0.370152,0.235111,0.097645,0.025277,0.009003,0.005194,0.003809,0.001039,0.002424,0.0,0.000693,0.000346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US National,Overall,[0.06-0.08),0.0,[0.03-0.04),0.0,0.081371,0.102147,0.140582,0.150623,0.088643,0.006925,0.0,0.0,0.091066,0.251731,0.116343,0.088643,0.03705,0.019737,0.010734,0.005194,0.003463,0.001039,0.000346,0.000346,0.0,0.289127,0.175208,0.096953,0.025277,0.017313,0.004501,0.003463,0.000693,0.001385,0.000346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US National,Overall,[0.08-0.1),0.0,[0.04-0.05),0.0,0.066828,0.075485,0.039474,0.002424,0.0,0.0,0.0,0.0,0.0,0.113227,0.154086,0.087604,0.042936,0.017313,0.01662,0.005886,0.002424,0.001039,0.000346,0.000346,0.110803,0.169668,0.100069,0.040859,0.020083,0.004848,0.00277,0.001039,0.000693,0.001039,0.0,0.000346,0.000346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US National,Overall,[0.1-0.12),0.0,[0.05-0.06),0.0,0.042936,0.010042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191828,0.075485,0.046745,0.020429,0.012812,0.004501,0.003463,0.001731,0.001385,0.001039,0.187327,0.06856,0.049515,0.027355,0.015235,0.003809,0.00277,0.001039,0.002078,0.000346,0.0,0.000346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US National,Overall,[0.12-0.14),0.0,[0.06-0.07),0.0,0.001385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106648,0.128463,0.057479,0.023546,0.012812,0.007618,0.002424,0.002424,0.000693,0.046399,0.123961,0.065789,0.035319,0.018352,0.007271,0.00277,0.002078,0.000346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US National,Overall,[0.14-0.16),0.0,[0.07-0.08),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014889,0.123615,0.064058,0.025623,0.010734,0.00554,0.002078,0.001385,0.011427,0.130194,0.074446,0.056094,0.026662,0.008657,0.009695,0.001731,0.000693,0.001385,0.0,0.0,0.000346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US National,Overall,[0.16-0.18),0.0,[0.08-0.09),0.000346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154086,0.073753,0.027355,0.010734,0.011773,0.00277,0.004848,0.022507,0.106994,0.055055,0.039127,0.018352,0.010388,0.005886,0.003116,0.000693,0.000693,0.000346,0.0,0.0,0.000346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US National,Overall,[0.18-0.2),0.0,[0.09-0.1),0.001385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067521,0.074792,0.035319,0.019044,0.010042,0.007964,0.01385,0.069598,0.061634,0.041898,0.031856,0.015235,0.00831,0.00277,0.001731,0.0,0.0,0.0,0.0,0.000346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US National,Overall,[0.2-0.22),0.0,[0.1-0.11),0.011427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04536,0.107341,0.050554,0.032548,0.020083,0.015235,0.020083,0.088296,0.046053,0.038435,0.022853,0.010734,0.010042,0.003463,0.001385,0.001385,0.0,0.0,0.000346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US National,Overall,[0.22-0.24),0.0,[0.11-0.12),0.007271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00831,0.097992,0.063019,0.027701,0.01385,0.014889,0.034626,0.042936,0.044321,0.044321,0.019391,0.007964,0.007271,0.002424,0.001731,0.000693,0.000346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US National,Overall,[0.24-0.26),0.0,[0.12-0.13),0.020776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125693,0.061981,0.042244,0.029086,0.03428,0.038435,0.051247,0.049861,0.038781,0.015928,0.006925,0.004501,0.001039,0.001039,0.0,0.0,0.000346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US National,Overall,[0.26-0.28),0.0,[0.13-0.14),0.022853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07133,0.064404,0.04259,0.029086,0.023199,0.041205,0.037742,0.03982,0.034972,0.014197,0.00831,0.005194,0.002078,0.000693,0.000346,0.0,0.0,0.000346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US National,Overall,[0.28-0.3),0.0,[0.14-0.15),0.018698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03705,0.056094,0.045706,0.027701,0.029778,0.039474,0.033241,0.037742,0.028393,0.01108,0.005194,0.003809,0.001039,0.000693,0.0,0.000346,0.0,0.0,0.000346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
